,comm_2
5544,1313085101740359682
5545,915383952
5546,1342257112030838785
5547,987145712931614721
5548,151165335
5549,962815988336119810
5550,342921883
5551,316428021
5552,102439557
5553,109045608
5554,259795624
5555,1062438162100830208
5556,3020529329
5557,1048488800765325312
5558,862123894035148800
5559,3297814032
5560,4043586975
5561,1160925974000742400
5562,304180281
5563,1179086523653935105
5564,244280163
5565,4218368207
5566,822151048244658177
5567,1088986153016016896
5568,1247644719468945409
5569,905406630107512832
5570,127707347
5571,534723520
5572,1241091571141021696
5573,1161392179
5574,1119394083305340929
5575,567702455
5576,1531786057
5577,16737221
5578,931697515400921090
5579,193073830
5580,160983080
5581,1085321628546945024
5582,3127109531
5583,199389735
5584,4431636502
5585,2546456116
5586,218362985
5587,1314636335202869249
5588,1317592689131638784
5589,943629891030913024
5590,1364963732116373505
5591,3229150299
5592,796189820318007297
5593,955832080952385537
5594,75657768
5595,1525866486
5596,849459923205443587
5597,854112692
5598,859571047154274304
5599,268516136
5600,342745216
5601,208260201
5602,285774162
5603,1352155764
5604,1523964702
5605,138641208
5606,130059136
5607,1308805100048191490
5608,226019892
5609,1703581262
5610,1189207631820406784
5611,2989938288
5612,1175791522312331264
5613,1623925466
5614,566705570
5615,219513549
5616,1121202555105816577
5617,1194918649
5618,308260447
5619,1239972069242105857
5620,942934259261693953
5621,1664154840
5622,3148846696
5623,2775659742
5624,2151886490
5625,4601329161
5626,3047343152
5627,1261441260239441921
5628,604139914
5629,187409308
5630,181695566
5631,334044654
5632,252287992
5633,2379375081
5634,2750469015
5635,915997988
5636,1176160375588425729
5637,154127012
5638,1208875401495355392
5639,1220115882694889472
5640,1169357021709328391
5641,711242169462431744
5642,1147660814167478273
5643,1303004321076965383
5644,1334301378076880903
5645,996215214
5646,1161364334242619393
5647,192927065
5648,1332154837
5649,4193967855
5650,882850708701270017
5651,411873713
5652,178005619
5653,190498549
5654,1448860903
5655,1262833475054440456
5656,726851503303102464
5657,832616558576836609
5658,190479184
5659,903788416353140736
5660,969024714
5661,139803735
5662,2813882281
5663,2266385852
5664,147249049
5665,349948903
5666,290241578
5667,2738632228
5668,1102340152175792133
5669,845467080757596160
5670,1031358161737973761
5671,1292596613970563072
5672,4042075757
5673,702590750324867072
5674,3572153662
5675,898743252945448961
5676,1307848583048245249
5677,3049860730
5678,1614272095
5679,4790111614
5680,760205749498875904
5681,855245087663632386
5682,851575969
5683,180140359
5684,1200912543243526144
5685,137830813
5686,536717252
5687,1136796927058747394
5688,608744895
5689,1321954877728317440
5690,1180208108792139776
5691,2849229628
5692,745671746481696775
5693,175864433
5694,1096983092
5695,764418056475082752
5696,172076121
5697,231440652
5698,1277352805
5699,1229786857245945863
5700,187243160
5701,250297107
5702,174418743
5703,1161708954986172416
5704,1334638405830004736
5705,783367912954458112
5706,842769792
5707,3657440836
5708,216029405
5709,1275195517329444864
5710,1349247054
5711,2348644107
5712,157670186
5713,151604278
5714,928807668088754177
5715,299414672
5716,847614544130187266
5717,3293254031
5718,1298736378382036992
5719,1353495962791137282
5720,1267602722339028994
5721,1344665664695525376
5722,28095599
5723,229700951
5724,2652826596
5725,931875769
5726,1196229640018386944
5727,701378184
5728,1310073767398432768
5729,523938138
5730,2971308059
5731,1301669391373869060
5732,244669203
5733,147315550
5734,487722732
5735,314175066
5736,1373720401
5737,1396101728
5738,147653829
5739,562956466
5740,872393438
5741,1356756792936701961
5742,139139019
5743,212614310
5744,1120094352716500993
5745,122176606
5746,186223334
5747,4049281463
5748,6229042
5749,1138784614049308672
5750,15165523
5751,3000920657
5752,1254161452727967744
5753,190405916
5754,2576803142
5755,2730215907
5756,3378707931
5757,701497621
5758,1059293516197703680
5759,744948940898983936
5760,1289202030385528835
5761,892537645343145984
5762,1164722107345002496
5763,146134820
5764,1241061874021605376
5765,278783588
5766,157704165
5767,1309288286
5768,1309280553678573570
5769,1350807029544316930
5770,4152785489
5771,1016458677266583552
5772,260394332
5773,724225968546668544
5774,155395750
5775,757723499968532480
5776,318039211
5777,2244656275
5778,1347072105523908608
5779,389117314
5780,355501358
5781,136489420
5782,4843819715
5783,104916563
5784,919658309216620544
5785,30039079
5786,4614482926
5787,2817883142
5788,783484429
5789,232025409
5790,434474780
5791,177537446
5792,771438597740322816
5793,254421513
5794,2426125259
5795,583801658
5796,2671588309
5797,1160562369791180800
5798,93713821
5799,724434570091872256
5800,1162557422340382722
5801,1244737720355819526
5802,1343163961093533698
5803,3062295652
5804,212791551
5805,160355129
5806,2604730986
5807,302268906
5808,526448109
5809,1360995697160581123
5810,1273902456553050113
5811,2743724452
5812,4098482175
5813,41475773
5814,1227967144668868608
5815,1185733225093705728
5816,1190872464
5817,916791848496136192
5818,1297998729081831424
5819,4454167227
5820,933883095476068352
5821,2603160726
5822,1236893347
5823,533399806
5824,602434698
5825,1282898237997948931
5826,2601938585
5827,850786411615842304
5828,909515678482386950
5829,834191878459420676
5830,2805150339
5831,854743297
5832,2193446188
5833,896625764
5834,1280551746
5835,1663490234
5836,1167549024456630273
5837,929983316
5838,1208236547302154240
5839,2339648411
5840,409946858
5841,739286547380490240
5842,2602681627
5843,898046467255959552
5844,1193704700505448448
5845,168712796
5846,3566472023
5847,614629463
5848,875802429144674304
5849,845414434235396096
5850,1957572691
5851,1225839620
5852,767054511630344192
5853,1450292742
5854,2436160837
5855,4916223839
5856,2235290874
5857,166993945
5858,138054823
5859,709930444796592128
5860,2469326808
5861,219495006
5862,216364891
5863,4690974169
5864,1319069386821521409
5865,3006183016
5866,3029287121
5867,798555897958191105
5868,906330128564801536
5869,1099776514659368961
5870,109162117
5871,271057186
5872,521472184
5873,272137555
5874,150864005
5875,825036209890029568
5876,3290556939
5877,1375536361
5878,189506807
5879,1301989945758883840
5880,899700883210072064
5881,2508944967
5882,2407413558
5883,259062130
5884,222961577
5885,1055048652236959744
5886,1348003545124057089
5887,895441103385743360
5888,1266769630695219200
5889,145040858
5890,1168140609472929792
5891,331415659
5892,371491159
5893,93868186
5894,1276261436667420672
5895,1275499329080430593
5896,703224951785050112
5897,3007603719
5898,160097162
5899,431452576
5900,248969009
5901,900363601130774529
5902,567691634
5903,1279770002514685958
5904,1263212811217485824
5905,739489524
5906,3327613161
5907,1431682999
5908,15689980
5909,921857405381734401
5910,1971421609
5911,1006702823340470273
5912,155959656
5913,1462292316
5914,3352846954
5915,61347334
5916,2266696268
5917,41355007
5918,355754879
5919,172069072
5920,740343319042068480
5921,256186406
5922,719148546172313604
5923,127711556
5924,1354261027
5925,1354105134138187782
5926,775761936030064640
5927,1191712772
5928,1023623369416212482
5929,1084109135698898944
5930,1074660338468032512
5931,177648210
5932,844874009007329281
5933,711197135585320960
5934,3399317397
5935,2150117947
5936,1314311005
5937,1090790382131130368
5938,125208344
5939,1148447912
5940,1275609816
5941,618363606
5942,722212128
5943,4396867095
5944,4239449475
5945,142807411
5946,505022270
5947,539259450
5948,450866823
5949,858350825260945410
5950,755935939835363328
5951,180793701
5952,2717056912
5953,150025804
5954,1297711019658289152
5955,2277904369
5956,402984848
5957,540240710
5958,4000098154
5959,1038365857
5960,1075501138848464896
5961,295008314
5962,4787246123
5963,2880122583
5964,764999704723750913
5965,2154761284
5966,1043346425319514112
5967,1365761142845558791
5968,206400336
5969,3246758188
5970,3403463410
5971,2771611145
5972,756169276910731268
5973,221463402
5974,1273649990750085121
5975,1146212825884442624
5976,199717942
5977,1124466086349627393
5978,4720495168
5979,149498308
5980,70861972
5981,627466374
5982,200264886
5983,32383090
5984,238385183
5985,1273799426348331012
5986,2185805860
5987,989972888
5988,2468581307
5989,199425649
5990,1160156409272721408
5991,332951500
5992,2540636528
5993,1366164606020911105
5994,1294326803503484929
5995,1300201440774848512
5996,213486835
5997,1309648127184560128
5998,1238985711023513605
5999,1187864545357942785
6000,3080037659
6001,145302944
6002,4658231920
6003,2548274155
6004,3411799768
6005,1109928103818743808
6006,3370315654
6007,3637931068
6008,328300060
6009,320009836
6010,718841730402004993
6011,828336606348181504
6012,2263494435
6013,1156936595074928641
6014,194864143
6015,196587840
6016,267310275
6017,2280755142
6018,195536152
6019,159315050
6020,3400908472
6021,886967328755331072
6022,51911933
6023,165937374
6024,472347024
6025,762491748224344064
6026,1043922632436011010
6027,1021471391600824322
6028,938931774494855168
6029,1110543608703303682
6030,4850583707
6031,378328979
6032,4871058184
6033,4530574114
6034,1051196905
6035,151903484
6036,1254587829281308672
6037,4745245335
6038,1279882535569371138
6039,159690106
6040,1344874728
6041,899458509766619136
6042,789683634
6043,1153444198395383809
6044,777849175555837952
6045,3338058844
6046,1189697405404487680
6047,1308902092665389057
6048,717022847
6049,485929439
6050,877187460
6051,868316476503191552
6052,73541657
6053,1217167830770208769
6054,999057336042950656
6055,181827652
6056,186308341
6057,2692900158
6058,372286079
6059,635918314
6060,27501812
6061,1254194450965946368
6062,1236269955299061760
6063,1308564047630159873
6064,1190654105041149953
6065,1188135058558914560
6066,3050462967
6067,1188647738378014721
6068,1249052029244387330
6069,856325418030424064
6070,1333091847544184836
6071,791758832
6072,1205622206744743941
6073,1134939534976794624
6074,1615848739
6075,385571905
6076,820742448
6077,2924312545
6078,2777209585
6079,81394049
6080,25430524
6081,3746873116
6082,1931514481
6083,2341348014
6084,106499829
6085,1151011107684978688
6086,2927092061
6087,1134289281646813186
6088,1288114001331675137
6089,1178734224179974145
6090,295951227
6091,1069301187114094592
6092,1088571471532822531
6093,916818943
6094,996011652301623302
6095,915849708
6096,163600940
6097,169790917
6098,2986067752
6099,173089104
6100,956916019842428929
6101,135544119
6102,226621881
6103,1188636885536694274
6104,158613961
6105,1210284779968614400
6106,57997544
6107,321988813
6108,1121483705552338950
6109,161394548
6110,213103324
6111,34503618
6112,403824621
6113,199058108
6114,1280303005414371329
6115,1320033473705463809
6116,1168169166190317568
6117,599395799
6118,135295385
6119,353011263
6120,1950321553
6121,350846438
6122,1311418268205428739
6123,167864230
6124,338485921
6125,1102739238
6126,4582409325
6127,1193884635056549888
6128,753759286359130112
6129,1052577202175467521
6130,829155940481982464
6131,3766471828
6132,1274486305452367872
6133,728222710686359552
6134,171278620
6135,1231018228526264320
6136,753786078713245696
6137,741694565825052672
6138,2820178241
6139,178107007
6140,1122627027750850560
6141,1025826979424215041
6142,872472082290012160
6143,2811705634
6144,850519388591718400
6145,147075671
6146,2733301955
6147,1337125334370709506
6148,226178595
6149,184948927
6150,1354360743060189185
6151,4197381615
6152,1185228782002724864
6153,727325780846514176
6154,1179820410
6155,1204066726830387200
6156,1243648334335705090
6157,1239473616
6158,1313602037519659009
6159,2320398771
6160,153855929
6161,1155263097101312002
6162,3664871656
6163,2853731913
6164,1006941426037477376
6165,843784687491407874
6166,1217253365371035649
6167,801660673
6168,60874583
6169,1075307876
6170,259290892
6171,42986027
6172,2798254393
6173,515552235
6174,70510850
6175,1092537921725444096
6176,1067559167441932289
6177,164094918
6178,1365734788838150146
6179,140058774
6180,852047270
6181,1239478982
6182,872651303033372673
6183,1267491116368224260
6184,607823697
6185,135581405
6186,4127058448
6187,186645870
6188,150768724
6189,1055832258815365120
6190,180469969
6191,579005882
6192,1579097864
6193,1380974449
6194,1157477892386897920
